|Nom|Format|Description|Prix/QTE|Prix
1054|Pizza aux légumes grillés, cuite au feu de bois|Le paquet de 435g|[Origine : ITALIE, Monoprix Gourmet a sélectionné pour vous une gamme de pizza fabriquée en Italie., Préchauffez votre four pendant 10 minutes à 220°C (th. 7). Retirez le film de la pizza et placez-la dans le four sans son support carton. Laissez cuire la pizza sur une grille à mi-hauteur pendant 8 à 10 minutes, jusqu'à l'obtention d'une pâte légèrement dorée., Garniture 55% : sauce tomate 29% (purée de tomate, pulpe de tomate, huile d'olive vierge extra, basilic, oignon, sel, aromates, origan), mozzarella 20%, courgettes grillées 15%, aubergines grillées 15%, artichauts assaisonnés 8,3% (artichauts 7,8%, huile de tournesol, sel, arômes naturels, persil, ail, oignon, antioxydant : ascorbate de sodium, acidifiant : acide citrique), poivrons jaunes grillés 4,6%, poivrons rouges grillés 4,6%, huile de tournesol, sel, ail. Pâte 45% : farine de blé, eau, huile de tournesol, levure, sel. Traces de soja., Valeur énergétique en Joules :  1763kj, Valeur énergétique en Kcal : 419kcal, Glucides : 62g, Lipides : 11g, Protides :15g, A conserver entre 0°C et 4°C. Ne pas congeler. Conditionné sous atmosphère protectrice.]|"
12,18€ / Kg"|"
5,30 €"
1055|Pizza quatre fromages, cuite au feu de bois|Le paquet de 400g|[Origine : FRANCE, Valeur énergétique en Joules :  2185kj, Valeur énergétique en Kcal : 520kcal, Glucides : 59g, Lipides : 20g, Protides :24g]|"
13,78€ / Kg"|"
5,51 €"
1056|Quiche lorraine, pâte pur beurre|La boite de 400g|[Origine : FRANCE, Valeur énergétique en Joules :  983kj, Valeur énergétique en Kcal : 235kcal, Glucides : 21g, Lipides : 13g, Protides :8,5g]|"
7,45€ / Kg"|"
2,98 €"
1057|Quiches Lorraines, pâte pur beurre|La barquette de 2 pièces, 260g|[Origine : FRANCE, Valeur énergétique en Joules :  1464kj, Valeur énergétique en Kcal : 351kcal, Glucides : 26g, Lipides : 22g, Protides :11g]|"
9,46€ / Kg"|"
2,46 €"
1058|Tarte au fromage de chèvre et aux épinards, pâte feuilleté|Le paquet de 350g|[Origine : FRANCE, Valeur énergétique en Joules :  994kj, Valeur énergétique en Kcal : 238kcal, Glucides : 26g, Lipides : 16g, Protides :7g]|"
10,71€ / Kg"|"
3,75 €"
1059|Tarte aux poireaux, pâte pur beurre|La boite de 350g|[Origine : FRANCE, Valeur énergétique en Joules :  871kj, Valeur énergétique en Kcal : 208kcal, Glucides : 23g, Lipides : 14g, Protides :5,9g]|"
10,17€ / Kg"|"
3,56 €"
1060|Tartes aux fromages, pâte pur beurre|La barquette de 2 pièces, 260g|[Origine : FRANCE, Valeur énergétique en Joules :  1507kj, Valeur énergétique en Kcal : 362kcal, Glucides : 23g, Lipides : 23g, Protides :14g]|"
9,85€ / Kg"|"
2,56 €"
1061|Piccante, véritable pizza napolitaine étirée à la main cuite sur la pierre au feu de bois|La boîte de 400g|[Origine : ITALIE, Chez Antico Forno, nous cuisons encore nos pizzas selon les anciennes règles de l'association véritable pizza napolitaine. Naturellement pour nos pizzas on n'utilise que des vraies tomates italiennes et que de la vraie mozzarella ! Vous allez faire la différence., Farine de bli tendre, sauce tomate 19% (pulpe de tomate, huile d'olive, sel, ipices, oignons, conservateur. E202), mozzarella 16% (lait, sel, prisure, acidifiant : acide citrique), eau speck 10% (cuisse de porc, sel, dextrose, sucre, ipices, artmes naturels, antioxidant : E301, conservateurs : E250 - E251), salami piquant 7% (viande de porc, sel dextrose, sucre, artmes naturels, ipices, antioxidant : E300, conservateurs : E250- E252) farine de bli dur, huile d'olive, sel, levure naturelle., Valeur énergétique en Joules :  954kj, Valeur énergétique en Kcal : 227kcal, Glucides : 28,7g, Lipides : 7,3g, Protides :11,5g]|"
13,90€ / Kg"|"
5,56 €"
1062|Quiche lorraine, à la crème fraîche légère|La boîte de 400g|[Origine : FRANCE, De bonnes recettes, que tout le monde aime !, 2 personnes. Simple à préparer. Préchauffage : préchauffez votre four th 6/7 (210°C) pendant 10 minutes. Démoulage : retirez le moule en aluminium, pour une meilleure cuisson de la pâte. Cuisson au four : placez la tarte sur une grille à mi-hauteur,laissez chauffer 20 minutes. Evitez l'utilisation du four micro-ondes car il entraîne un ramollissement de la pâte., Pâte brisée 33% : farine de blé, margarine végétale (huiles de palme et de tournesol non hydrogénées, eau, sel, émulsifiant : E471, correcteurs d'acidité : acide citrique et E331), eau, fibre de chicorée, dextrose de blé, sel, agent de traitement dela farine : L cystéine. Garniture 67% : eau, oeufs frais, jambon 10,5% (jambon de porc, sel, dextrose, sucre, arômes naturels, conservateurs : E316, E250), fromage frais, blanc d'oeuf, lardons fumés 6,5% (poitrine de porc, eau, sel, acidifiant : E325, dextrose, antioxygène : E316, conservateur : E250), crème fraîche, lait écrémé en poudre, emmental, amidon transformé, moutarde de Dijon 1,5% (eau, graines de moutarde, vinaigre d'alcool, sel, antioxygène : disulfite de potassium, acidifiant : acide citrique), arômes naturels, fécule de pommes de terre (pourcentages exprimés sur la garniture). Fabriqué dans un atelier qui utilise : poisson, crustacés, mollusques, céleri. Sans colorant. Sans arôme artificiel., Valeur énergétique en Joules :  1123, Valeur énergétique en Kcal : 268,3, Glucides : 21,8, Lipides : 16,3, Protides :8,8, Conservation entre 0 et +4°c maximum. Conditionné sous atmosphère protectrice.]|"
9,03€ / Kg"|"
3,61 €"
1063|Tarte aux noix de St Jacques au Noilly|La boîte de 350g|[Origine : FRANCE, Au four : préchauffez votre four à 210°C (th6/7) pendant 10 min. Retirez le moule en aluminium pour une meilleur cuisson de la pâte. Placez la tarte sur une grille à mi-hauteur, laissez chauffer 20 min. Eviter l'utilisation du micro-ondes car il entraine un ramollissement de la pâte., Pâte feuilletée 38% : farine de blé, margarine végétale (huiles de palme et de colza, eau, sel, émulsifiants : E471, correcteur d'acidité : acide citrique), eau, fibre de chicorée, sel, agent de traitement de la farine : L cystéine. Garniture 62% : eau, noix de Saint Jacques (Zygochlamys patagonica d'Argentine) 15,5%, carottes 11%, oeufs frais, poivrons jaunes 8,5%, fromage blanc, crème fraîche, emmental, poireaux 2,5%, huile de colza, vermouth, amidon transformé,  grana padano, ail, persil, sel, arôme naturel (crustacés), poudre de tomate, fécule de pomme de terre, extrait d'épice. (pourcentages exprimés sur la garniture). Fabriqué dans un atelier qui utilise : poisson, moutarde, céleri., Valeur énergétique en Joules :  985Kj, Valeur énergétique en Kcal : 236Kcal, Glucides : 21,2g, Lipides : 12,8g, Protides :8,2g, Conservation entre 0 et +4°C maximum. Conditionné sous atmosphère protectrice.]|"
13,17€ / Kg"|"
4,61 €"
1064|Tarte aux tomates, au thym et à l'emmental|La boîte de 400g|[Origine : FRANCE, De bonnes recettes que tout le monde aime!, Préchauffage: préchauffez votre four thermostat 6-7 (210°C) pendant 10mn. Démoulage: retirez le moule en aluminium, pour une meilleure cuisson de la pâte. Cuisson au four: placez la tarte sur une grille à mi-hauteur, laissez chauffer 20mn. Evitez l'utilisation du four micro-ondes car il entraîne un ramollissement de la pâte., Pâte brisée 30%: farine de blé, margarine végétale (huile de palme et de tournesol non hydrogénées, eau, sel, émulsifiant: E471, correcteurs d'acidité: acide citrique et E331), eau, fibre de chicorée, dextrose, sel, agent de traitement de la farine:E920. Garniture 70%: tomates 25% (tomates pelées et jus de tomates, acidifiant: acide citrique), tomate cerise 20%, eau, fromage frais 8%, oignons, emmental fondu 3,5% (emmental 1,75%, fromages, beurre, poudre de lait écrémé, amidon transformé, selsde fonte: E331, E339, E452, sel, gélifiant: carraghénanes), oeufs frais, blanc d'oeuf, concentré de tomates, crème fraîche, jaune d'oeuf en poudre, ail, huile d'olive, flocons de pomme de terre (pommes de terre, émulsifiant: E471, stabilisant: E450,extrait d'épices, acidifiant: acide citrique), sucre, amidon transformé, thym 0,3%, arômes naturels, sel. (pourcentage exprimés sur la garniture). Fabriqué dans un atelier qui utilise: poisson, crustacés, mollusques, moutarde, céleri., Valeur énergétique en Joules :  873kj, Valeur énergétique en Kcal : 209kcal, Glucides : 20,8g, Lipides : 10,7g, Protides :6,4g, Ce produit doit être conservé entre 0°C et +4°C.]|"
10,28€ / Kg"|"
4,11 €"
1065|Pizza 4 Stagioni|La boîte de 400g|[Origine : FRANCE]|"
14,30€ / Kg"|"
5,72 €"
1066|Pizza au jambon et champignons de Paris|La pizza de 200g|[Origine : FRANCE, Préchauffez votre four. 6min (au four à chaleur tournante préchauffé à 200°C, th6-7) ou 9min (au four à chaleur traditionnelle préchauffé à 220°C th7-8) en ayant pris soin d'enlever le support sous la pizza., Garniture 62% : sauce tomate (purée de tomate, sucre, farine de blé, huile d'olive, sel, poudre d'oignon et d'ail, épices, extrait d'épices et d'aromates), jambon cuit (26%) (jambon de porc, sel, sirop de glucose, dextrose, stabilisant : E451, gélifiant : carraghénanes, conservateurs : nitrite de sodium et salpêtre, antioxygène : ascorbate de sodium, ferments), champignons de Paris (19%), emmental (15%), basilic et origan (pourcentages exprimés sur la garniture). Pâte (38%) : farine de blé, levain de pâte (pâte, ferments), eau, sucre, levure, sel, farine de blé malté. Ce produit contient du gluten et du lait., Valeur énergétique en Joules :  787kj, Valeur énergétique en Kcal : 187kcal, Glucides : 24,8g, Lipides : 5,4g, Protides :8,4g, A conserver entre 0°C et +4°C.]|"
9,00€ / Kg"|"
1,80 €"
1067|Pizza au jambon et l'emmental|La barquette de 220g|[Origine : FRANCE, 220 g de plaisir  et une pâte délicieusement fine., Préchauffez votre four. Sortez votre pizza de la barquette. Placez-la directement sur la grille à mi-hauteur. Four à chaleur tournante : 6 min à 200°C ou th 6/7. Four à chaleur traditionnelle : 9 min à 220°C ou th 7/8. L'usage du micro-ondes n'est pas recommandé pour le réchauffage de la pizza car il ne permet pas de restituer le croustillant de la pâte. La pizza sera cuite lorsque le fromage commencera à gratiner., Nos cuisiniers ont préparé pour vous cette pizza avec les ingrédients suivants : une garniture (65%) composée : de sauce tomate cuisinée dans nos ateliers : purée de tomate, eau, farine de blé, sel, huile d'olive vierge extra, de mozzarella en copeaux (26%) sélectionnée par nos soins, de jambon cuit aromatisé (26%) : jambon de porc, eau, lactose, sirop de glucose, sel, gélifiant : E407, arômes naturels (dont gluten), stabilisant : E451, conservateurs : E316, E250, ferments, d'emmental (6%), de fromage à pâte pressée cuite, de tomates marinées chez nous (6%) : tomates, huile de colza, sel, ail, thym, sucre, romarin, basilic, origan, poivre, de basilic et origan pour la petite touche finale. Une pâte à pain fabriquée chaque matin par nos boulangers (35%) : farine de blé, eau, huile d'olive vierge extra, levure boulangère, sel. Ce produit contient du gluten et du lait., Valeur énergétique en Joules :  885kj, Valeur énergétique en Kcal : 211kcal, Glucides : 22,3g, Lipides : 7g, Protides :13,3g, A conserver entre 0°C et +4°C. Conditionné sous atmosphère protectrice.]|"
15,68€ / Kg"|"
3,45 €"
1068|Pizza aux 3 fromages, mozzarella, emmental, bleu|La barquette de 220g|[Origine : FRANCE, 220 g de plaisir  et une pâte délicieusement fine., Préchauffez votre four. Sortez votre pizza de la barquette. Placez-la directement sur la grille à mi-hauteur. Four à chaleur tournante : 6 min à 200°C ou th 6/7. Four à chaleur traditionnelle : 9 min à 220°C ou th 7/8. L'usage du micro-ondes n'est pas recommandé pour le réchauffage de la pizza car il ne permet pas de restituer le croustillant de la pâte. La pizza sera cuite lorsque le fromage commencera à gratiner., Nos cuisiniers ont préparé pour vous cette pizza avec les ingrédients suivants : une garniture (65%) composée : de mozzarella en copeaux (29%) sélectionnée par nos soins, de sauce tomate cuisinée dans nos ateliers : purée de tomate, eau, farine de blé, sel, huile d'olive vierge extra, d'emmental (19%), de bleu (9%) et de fromage à pâte pressée cuite, de tomates marinées chez nous (6%) : tomates, huile de colza, sel, ail, thym, sucre, romarin, basilic, origan, poivre, de basilic et origan pour lapetite touche finale. Une pâte à pain fabriquée chaque matin par nos boulangers (35%) : farine de blé, eau, huile d'olive vierge extra, levure boulangère, sel. Ce produit contient du gluten et du lait., Valeur énergétique en Joules :  1131kj, Valeur énergétique en Kcal : 270kcal, Glucides : 22,1g, Lipides : 12,8g, Protides :15,4g, A conserver entre 0°C et +4°C. Conditionné sous atmosphère protectrice.]|"
15,68€ / Kg"|"
3,45 €"
1069|Pizza aux 4 fromages|La boîte de 380g|[Origine : FRANCE]|"
15,05€ / Kg"|"
5,72 €"
1070|Pizza aux 4 fromages|La part de 200G|[Origine : FRANCE, Garniture (62%) : 4 fromages [mozzarella 28%, gouda 28% (colorant : béta-carotène), fromage de chèvre 7%, fromage à raclette 7% (conservateur : E235)], sauce tomate (eau, concentré de tomate, vinaigre d'alcool, blanc d'oeuf en poudre, amidon de mais,sucre, farine de blé, fibre de carotte), basilic et origan. (% exprimés sur la garniture)  Pâte (38%) : farine de blé, eau, huile de colza, levure boulangère, sel, fibres végétales, émulsifiant : E471, lactosérum, épaississant : E461, ail.  Ne pas congeler ce produit., Valeur énergétique en Joules :  1193, Valeur énergétique en Kcal : 285, Glucides : 26,3, Lipides : 13,2, Protides :13,9, Ce produit est conditionné sous atmosphère protectrice.]|"
15,40€ / Kg"|"
3,08 €"
1071|Pizza aux lardons et chèvre affiné|La pièce de 200g|[Origine : FRANCE, Pâte à l'huile d'olive., Garniture 58% : sauce tomate à l'huile d'olive (purée de tomate, eau, farine de blé, sel, huile d'olive vierge extra), lardons cuits fumés standards 28% (poitrine de porc, eau, sel, sirop de glucose, dextrose, stabilisant : E451, arôme de fumée, lactose, conservateurs : E316, E250), emmental 16%, fromage de chèvre affin 14%, basilic et origan. Pourcentages exprimés sur la garniture. Pâte 42% : farine de blé, eau, huile d'olive vierge extra 2%, levure boulangère, sel. Pourcentages exprimés sur lapâte.]|"
8,85€ / Kg"|"
1,77 €"
