,enseigne,url,nom,marque,quantite,poids_volume,unite,poids_volume_total,descriptif,ingredients,conservation,valeurs_energetiques,origine,prix,prix_poids
0,Simply,"http://www.livraison.simplymarket.fr/acheter-cereales-muesli-complet-country-store-kellogg-s-750g-kellogg-s,145249,1,201,861.htm",CEREALES MUESLI COMPLET COUNTRY STORE KELLOGG'S,Kellogg's,1,,G,750,Muesli complet avec 3 cereales et des fruits secs.,"Flocons d'avoine, mais, ble complet, sucre brun, raisins secs (8,5%), poudre de petit-lait, sucre, son de ble, noisettes (1,5%), pommes sechees (1%, sel, arome de malt d'orge, miel, sirop de glucose-fructose, vitamines (PP, B6, B2, B1, B9, B12), fer.",A conserver dans un endroit frais et sec.,"Pour 100g : valeur energetique : 1494 kj soit 353 kcal, proteines : 9g, glucides : 68g, lipides : 5g.",,"4,85","6,47"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-muesli-sans-sucre-ajoute-bio-bjorg-375g-bjorg,16841,1,201,861.htm",MUESLI SANS SUCRE AJOUTE BIO BJORG,Bjorg,1,,G,375,"Melange biologique de trois cereales, de trois fruits et de trois graines gourmandes.","Cereales* 69% : flocons d'avoine complet* 42%, flocons d'epeautre complet* 15%, cornflakes* (farine de mais*), petales d'epeautre complet 3% (farine complete d'epeautre*, malt de mais*, sel de mer) ; fruits* 25% : raisins* (huile de tournesol*), abricots*, figues* ; graines* 6% : graines de tournesol*, graines de lin*, graines de courge*.*100% des ingredients d'origine agricole ont ete obtenus selon les regles de la production biologique.",A conserver a l'abri de la chaleur et de l'humidite.,"Valeurs moyennes pour 100g : energie 1524kJ (362kcal), proteines 11.3g, glucides 58.6g (dont sucres 13.9g), lipides 7.4g (dont acides gras satures 1g), fibres alimentaires 7.7g, sodium 0.04g.",,"3,19","8,51"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-extra-pepites-chocolat-au-lait-kellogg-s-500g-kellogg-s,169381,1,201,861.htm",EXTRA PEPITES CHOCOLAT AU LAIT KELLOGG'S,Kellogg's,1,,G,500,Un melange genereux de pepites de cereales et de morceaux de chocolat au lait.,"Flocons d'avoine, chocolat au lait (18%) (sucre, pate de cacao, poudre de lait entier, beurre de cacao, emulsifiant (lecithine de soja)), sucre, huile vegetale, farine de ble, noix de coco sechee, sure roux, sirop de sucre inverti, sel, arome de malt d'orge, cannelle, vitamines (PP, B6, B2, B1, B9, B12), fer.Allergenes : lait, soja, ble, avoine, ingredient issu de l'orge. Traces eventuelles de noisettes et d'autres fruits a coque.",,"Valeurs moyennes pour 100g : energie 2083 KJ, 498 Kcal ; Proteines 7g ; Glucides 59g ; Lipides 25g.",,"3,95","7,90"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-extra-pepites-chocolat-noir-noisettes-kellogg-s-500g-kellogg-s,2501,1,201,861.htm",EXTRA PEPITES CHOCOLAT NOIR/NOISETTES KELLOGG'S,Kellogg's,1,,G,500,Cereales aux eclats de chocolat noir et noisettes grillees.,"Flocons d'avoine, sucre roux (sucre, melasse), huile vegetale, morceaux de chocolat noir (9%) (sucre, pate de cacao, beurre de cacao emulsifiant (lecithine de soja, arome), farine de ble, noisettes (4,5%), noix de coco sechee, sirop de sucre inverti, sel, extrait de malt d'orge, dextrose, arome, emulsifiant (lecithine de soja), lait, vitamines (PP, B6, B2, B1, B9, B12), fer.",A conserver dans un endroit frais et sec.,"Pour 100g : valeur energetique : 2030 kj soit 485 kcal, proteines : 10g, glucides : 55g, lipides : 25g.",,"4,00","8,00"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-cereales-special-muesli-jordans-750g-jordans,8761,1,201,861.htm",CEREALES SPECIAL MUESLI JORDANS,JORDANS,1,,G,750,"Flocons de 3 cereales completes avec 32% de fruits seches, de noix.","Cereales conservation Grade 66% (flocons d'avoine complete, de ble complet et d'orge) - fruits 32% (raisins secs, de Sultane, des de papaye sechee (papaye, sucre de canne), rondelles de banane sechee (banane, huile de noix de coco, arome naturel), noisettes grillees, des de pomme sechee (pomme, acide citrique), noix de coco grillee, noix du Bresil effilees, amandes effilees)- graines de tournesol et de sesame. Contient de l'avoine, de l'orge, du ble, des amandes, des noix du Bresil et des graines de sesame. Peut contenir du seigle, d'autres noix et du lait.","Apres chaque utilisation, bien refermer le sachet interieur et conserver dans un endroit sec et frais.","Pour 100g : valeur energetique : 1590 kj soit 378 kcal, proteines : 9,2g, glucides : 61,2g, lipides : 8,9g.",,"3,55","4,73"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-cereales-country-crisp-au-noix-jordans-550g-jordans,187535,1,201,861.htm",CEREALES COUNTRY CRISP AU NOIX JORDANS,JORDANS,1,,G,550,"Pepites croustillantes de cereales completes avec des amandes effilees, noisettes grillees, morceaux de noix du Bresil et eclats de noix de Pecan.","Cereales completes 50% (flocons d'avoine, flocons d'orge, farine d'avoine), sucre de canne non raffine, noix 15% (amandes effilees 6%, noisettes grillees 5%, morceaux de noix du Bresil 3%, eclats de noix de Pecan 1%), huiles vegetales, farine de riz, noix de coco sechee, pate de noisette.Contient de l'avoine, de l'orge, des amandes, des noisettes, des noix du Bresil, des noix de Pecan.Peut contenir du ble, du seigle, d'autres noix.","A conserver dans un endroit propre a temperature ambiante. Apres chaque utilisation, refermez bien le sachet interieur et conservez le dans un endroit sec et frais.","Valeurs moyennes pour 100g : energie 2060kJ (492kcal), proteines 8.7g, glucides 59.8g (dont sucres 21.9g), lipides 22.9g (dont acides gras satures 5.4g), fibres alimentaires 6.3g, sodium 0.01g (soit sel 0.03g).",,"3,50","6,36"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-cereales-country-crip-chocolat-noir-jordans-550g-jordans,189013,1,201,861.htm",CEREALES COUNTRY CRIP CHOCOLAT NOIR JORDANS,JORDANS,1,,G,550,Pepites croustillantes de cereales completes avec des copeaux de chocolat noir.,"Cereales completes 55% (flocons d'avoine, flocons d'orge, farine d'avoine), sucre de canne non raffine, copeaux de chocolat noir 12% (cacao 70% minimum) (pate de cacao, sucre, beurre de cacao, emulsifiant : lecithine de soja, arome naturel), huiles vegetales, farine de riz, noix de coco sechee, eclats de noisettes grillees, arome naturel.Contient de l'avoine, de l'orge, du soja, des noisettes.Peut contenir du ble, du seigle, d'autres noix, du lait.",A conserver au propre et au sec.,"Valeurs moyennes pour 100g : energie 1955kJ (467kcal), proteines 8g, glucides 62.2g (dont sucres 25.7g), lipides 19.1g (dont acides gras satures 7.3g), fibres alimentaires 6.9g, sodium 0.18g (soit sel 0.44g).",,"3,50","6,36"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-muesli-bio-jordans-500g-jordans,230914,1,201,861.htm",MUESLI BIO JORDANS,JORDANS,1,,G,500,Muesli bio.,"Cereales completes 65% (flocons de ble*, flocons d'avoine*, petales de ble grille*), raisins de Sultane 15% (raisins de Sultane*, huile de tournesol*), raisins secs 11% (raisins secs*, huile de tournesol*), copeaux de noix de coco* 3.5%, noisettes grillees* 3%, graines de tournesol* 3%.Contient : du ble, de l'avoine et des noisettes.Peut contenir : de l'orge, du seigle et d'autres noix. *Ingredients issus de l'agriculture biologique.",A conserver a l'abri de la chaleur et de l'humidite.,"Valeurs moyennes pour 100g : Energie 1569kJ (373kcal)Matieres grasses 8.4g (dont acides gras satures 2.8g)Glucides 60.7g (dont sucres 18.9g)Fibres alimentaires 8.5gProteines 9.3gSodium 0,01g (soit sel 0.02g).",,"3,25","6,50"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-cereales-cruesli-chocolat-quaker-500g-quaker,178097,1,201,861.htm",CEREALES CRUESLI CHOCOLAT QUAKER,QUAKER,1,,G,500,Pepites de cereales croustillantes avec du chocolat noir,"Flocons d'avoine 38%, sucre, pepites de chocolat noir 13%(masse de cacao, sucre, emulsifiant(lecithine de soja), huile de tournesol, ble, sirop de glucose, farine de riz et de ble, noix de coco, melasse, sel, cannelle, antioxydant(tocopherol), arome pomme/caramel.allergenes: lait, fruit coque",A conserver dans un endroit sec,valeur energetique pour 100g : 1980kj soit 475kcallipides : 21gglucides :61gproteines :7g,,"3,39","6,78"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-grany-chocolat-x6-lu-3x125g-lu,189977,1,201,891.htm",GRANY CHOCOLAT LU,LU,6,125,G,,Barre cerealiere au chocolat.,"Cereales 34,9% (grains de mais 11,6%, farine de riz 8,5%, flocons d'avoine 6,2%, farine de ble 5,2%, flocons de seigle malte 2,8%, farine de ble malte 0,6%), chocolat 22% (pate et beurre de cacao, sucre, emulsifiant : lecithine de soja, arome vanille), sirop de glucose, stabilisant : sorbitol, matiere grasse vegetale, sucre, sel, arome noisette, arome, gluten, dextrose, extrait de malt, emulsifiants : sucroesters d'acides gras, E471. Contient : gluten, soja, noisette. Fabrique dans un atelier qui utilise : lait, amande, noix de macadamia, noix de pecan.",A conserver a l'abri de la chaleur et de l'humidite. La chaleur peut modifier l'aspect du chocolat mais n'altere en aucun cas ses qualites nutritives.,"valeur   energetique pour 100g : 420kcal, 1760 kJ ; proteines 5,4g ; glucides 64g,   dont sucres 23g ; lipides 16g, dont satures 8,4g, fibres alimentaires 4,9g ;   sodium 0,13g",,"5,10","13,60"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-grany-noisettes-x6-lu-3x125g-lu,189975,1,201,891.htm",GRANY NOISETTES LU,LU,6,125,G,,Barre cerealiere aux noisettes.,"Cereales 38,5% (farine de riz 9,8%, flocons d'avoine 9,5%, grains de mais 9,3%, farine de ble 6%, flocons de seigle malte 3,2%, farine de ble malte 0,7%), sirop de glucose, noisettes 14,9%, stabilisant : sorbitol, matiere grasse vegetale, sucre, arome, sel, gluten, dextrose, emulsifiants : sucroesters d'acides gras, E 471, extrait de malt. Correcteur d'acidite : acide citrique. Contient : gluten, noisette. Fabrique dans un  atelier qui utilise : lait, soja, noix de macadamia, noix de pecan.",A conserver a l'abri de la chaleur et de l'humidite.,"Pour 100 g : valeur energetique : 1970 kj soit 470 kcal, glucides : 60g, lipides : 22g, proteines : 6,5g.",,"5,10","13,60"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-barres-aux-cereales-pomme-x6-auchan-125g-auchan,178087,1,201,891.htm",BARRES AUX CEREALES POMME AUCHAN,AUCHAN,6,,G,125,Barres aux cereales et a la pomme,"Cereales 43,5% (flocons davoine, farine de ble, petales de mais (mais, sel, extrait de malt dorge), farine de riz), sirop de glucose, pomme deshydratee 9,7% (pomme, conservateurs : sulfites), matiere grasse vegetale, stabilisant : sorbitol, dextrose, sucre, caramel, arome, sel, emulsifiant : sucroesters dacide gras. Traces eventuelles de lait, soja, sulfites, arachides et fruits a coque.",A conserver a labri de la chaleur et de lhumidite.,"Valeur energetique pour 100 g : 1649 KJ, 391 Kcal ; Proteines : 5,6 ; Glucides : 74,8 ; Lipides : 6,7",,"1,52","12,16"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-barres-de-cereales-abricot-x6-auchan-125g-auchan,43281,1,201,891.htm",BARRES DE CEREALES ABRICOT AUCHAN,AUCHAN,6,,G,125,Barres aux cereales et a l'abricot x6,"Cereales 45% (flocons d'avoine, farine de ble, petales de mais (mais, sel, extrait de malt d'orge), farine de riz), sirop de glucose, abricots 14.9% (abricot, farine de riz, conservateur : sulfite), matiere grasse vegetale, stabilisant : sorbitol, dextrose, sucre, caramel, sel, arome, emulsifiant : sucroesters d'acide gras. Traces eventuelles de lait, soja, sulfites, arachides et fruits a coque.",A conserver a l'abri de la chaleur et de l'humidite.,"Valeur energetique pour 100 g : 1605 KJ, 380 Kcal ; Proteines : 6,1 ; Glucides : 73,5 ; Lipides : 6",,"1,63","13,04"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-barres-de-cereales-fruits-rouges-x6-auchan-120g-auchan,43701,1,201,891.htm",BARRES DE CEREALES FRUITS ROUGES AUCHAN,AUCHAN,6,,G,120,Barres de cereales aux fruits rouges,"Cereales 44.5% [flocons davoine, farine de ble, petales de mais (mais, sel, extrait de malt dorge), farine de riz], sirop de glucose, fruits 12.5% [pepite fruitee a la fraise 7.5% (sirop de fructose-glucose , humectant : glycerol, sucre, puree de fraise concentree, fibres de ble, matiere grasse vegetale, amidon de riz, gelifiant : pectine, extrait naturel de vegetaux et de fruits, arome), pepite fruitee a la framboise 5% (sirop de fructose-glucose, sucre, puree de framboise concentree, fibres de ble, matiere grasse vegetale, amidon de riz, agent gelifiant : pectine, extrait naturel de fruits et legumes, arome naturel)], huile de palme, stabilisant : sorbitol, dextrose, sucre, caramel, arome, sel, emulsifiant : sucroesters dacide gras. Traces  eventuelles  de  lait, soja, sulfites, arachides et  fruits a coque.",Craint la chaleur et l'humidite,"Valeur energetique pour 100 g : 1632 KJ, 387 Kcal ; Proteines : 5,5 ; Glucides : 73,6 ; Lipides : 6,7",,"1,48","11,84"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-barres-aux-cereales-chocolat-x6-auchan-125g-auchan,43711,1,201,891.htm",BARRES AUX CEREALES CHOCOLAT AUCHAN,AUCHAN,6,,G,125,Barres de cereales au chocolat et aux morceaux de chocolat noir,"Cereales 36.5% [farine de ble, flocons d'avoine, petales de mais (mais, sel, extrait de malt d'orge), farine de riz], sirop de glucose, chocolat noir 22% (pate de cacao, sucre, cacao maigre, beurre de cacao, emulsifiant : lecithine de soja, vanilline), matiere grasse vegetale, stabilisant : sorbitol, dextrose, sucre, sel, emulsifiant : sucroesters dacide gras, arome naturel.Traces  eventuelles de : lait, soja, oeufs, sulfites, arachides et fruits a coque.",A conserver a labri de la chaleur et de lhumidite.,"Valeur energetique pour 100 g : 1745 KJ, 414 Kcal ; Proteines : 5,4 ; Glucides : 71,1 ; Lipides : 11,3",,"1,47","11,76"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-barres-de-cereales-chocolat-bio-x6-auchan-125g-auchan,160447,1,201,891.htm",BARRES DE CEREALES CHOCOLAT BIO AUCHAN,AUCHAN,6,,G,125,Barre cerealiere au chocolat issue de l'agriculture biologique.,"Cereales* 43.9% [cereales soufflees* (farine de ble*, farine de riz*, farine d'orge* malte, sucre*, farine de mais*, sel de mer), flocons d'avoine*, petales de mais*], sirop de glucose de ble*, pepites de chocolat *12% (sucre de canne*, pate de cacao*, beurre de cacao*), sucre de canne*, huile de palme*, cacao maigre*, arome naturel. *Ingredients issus de l'agriculture biologique. Traces eventuelles de  lait, soja, arachides et  fruits a coque.",A conserver a labri de la chaleur et de lhumidite,"Valeur energetique pour 100g :  1721 KJ, 408  Kcal ; Proteines : 5,8 ;  Glucides : 72,3 ; Lipides : 9,8",,"1,85","2,47"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-barre-amande-x6-gerble-150g-gerble,27651,1,201,891.htm",BARRE AMANDE GERBLE,GERBLE,6,,G,150,"Barres dietetiques de l'effort a l'amande. Offre valable jusquau 11/02/14  inclus, dans la limite des stocks disponibles, les produits et prix presentes  sur les sites en offre ""exclusivite internet"" ne sont valables que pour les  commandes passees en ligne.Les prix et offres ne sont pas disponibles en  magasin.","Sucre, amandes 27%, sirop de sucre inverti, sirop de glucose de ble, fructose, germe de ble 5.1%, stabilisant : glycerol d'origine vegetale, dextrose, fecule de pomme de terre, arome naturel de vanille, vitamine B1.Fabrique dans un atelier qui utilise des fruits a coque, du lait, des oeufs et du soja.",A conserver dans un endroit frais et sec.,"Valeurs moyennes pour 100g : energie 1778kJ (423kcal), proteines 7.8g, glucides 65.7g (dont sucres 56.5g), lipides 13.7g (dont satures 1g), fibres 5.1g, sodium 0.015g.",,"3,36","22,40"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-grany-chocolat-x6-lu-125g-lu,2521,1,201,891.htm",GRANY CHOCOLAT LU,LU,6,,G,125,Barre cerealiere au chocolat,"Cereales 34,9% (grains de mais 11,6%, farine de riz 8,5%, flocons d'avoine 6,2%, farine de ble 5,2%, flocons de seigle malte 2,8%, farine de ble malte 0,6%), chocolat 22% (pate et beurre de cacao, sucre, emulsifiant : lecithine de soja, arome vanille), sirop de glucose, stabilisant : sorbitol, matiere grasse vegetale, sucre, sel, arome noisette, arome, gluten, dextrose, extrait de malt, emulsifiants : sucroesters d'acides gras, E471. Contient : gluten, soja, noisette. Fabrique dans un atelier qui utilise : lait, amande, noix de macadamia, noix de pecan.",A conserver a l'abri de la chaleur et de l'humidite. La chaleur peut modifier l'aspect du chocolat mais n'altere en aucun cas ses qualites nutritives.,"valeur   energetique pour 100g : 420kcal, 1760 kJ ; proteines 5,4g ; glucides 64g,   dont sucres 23g ; lipides 16g, dont satures 8,4g, fibres alimentaires 4,9g ;   sodium 0,13g",,"2,29","18,32"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-grany-moelleux-fruits-des-bois-x6-lu-192g-lu,178083,1,201,891.htm",GRANY MOELLEUX FRUITS DES BOIS LU,LU,6,,G,192,Biscuits moelleux au muesli et aux fruits des bois.,"Muesli 35.1% (raisins secs 11.8%, flocons d'avoine 10.9%, pommes sechees 4.9% (equivalent pomme 29%), noix de coco 4.5%, petales de mais 3% (mais 2.8%, sucre, sel, farine de malt d'orge, emulsifiant (E471))), sucre, farine de ble 13.8%, huile de palme, lait ecreme en poudre, sirop de glucose, stabilisant (sorbitol), puree fruits des bois 2.5% (puree de mures concentree 0.9% (equivalent puree de mures 1%), puree de myrtilles concentree 0.9% (equivalent puree de myrtilles 1%), puree de framboises concentree 0.6% (equivalent puree de framboises 1.1%)), pepites a la myrtille 1.2% (sucre, pulpe de myrtille 0.3%, pulpe de pomme 0.2%, fibres d'ananas, epaississants (alginate de sodium, orthophosphate dicalcique), arome, correcteur d'acidite (acide citrique), colorant (anthocyanes)), poudre a lever (diphosphate disodique, carbonate acide de sodium), amidon modifie, sel, fibres de citrons, correcteur d'acidite (acide citrique), aromes.Peut contenir oeuf, soja, fruits a coque et sesame.",A conserver a l'abri de la chaleur et de l'humidite.,"Valeurs moyennes pour 100g : energie 1645kJ (390kcal), lipides 13.5g (dont acides gras satures 7.2g), glucides 61g (dont sucres 26g), fibres alimentaires 3.2g, proteines 5.9g, sel 1.13g.",,"2,30","11,98"
0,Simply,"http://www.livraison.simplymarket.fr/acheter-grany-noisettes-x6-lu-125g-lu,178101,1,201,891.htm",GRANY NOISETTES LU,LU,6,,G,125,Barre cerealiere aux noisettes.,"Cereales 38,5% (farine de riz 9,8%, flocons d'avoine 9,5%, grains de mais 9,3%, farine de ble 6%, flocons de seigle malte 3,2%, farine de ble malte 0,7%), sirop de glucose, noisettes 14,9%, stabilisant : sorbitol, matiere grasse vegetale, sucre, arome, sel, gluten, dextrose, emulsifiants : sucroesters d'acides gras, E 471, extrait de malt. Correcteur d'acidite : acide citrique. Contient : gluten, noisette. Fabrique dans un  atelier qui utilise : lait, soja, noix de macadamia, noix de pecan.",A conserver a l'abri de la chaleur et de l'humidite.,"Pour 100 g : valeur energetique : 1970 kj soit 470 kcal, glucides : 60g, lipides : 22g, proteines : 6,5g.",,"2,25","18,00"
